date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-05-27,买入,777.9,13.181774479842389,0.0,10171.057188646388,10171.057188646388,涨,0.6567058563232422
2025-05-28,持有,772.28,13.181774479842389,0.0,10180.02079529268,10180.02079529268,涨,0.765725314617157
2025-05-29,持有,764.32,13.181774479842389,0.0,10075.093870433135,10075.093870433135,涨,0.8605719804763794
2025-05-30,持有,771.8,13.181774479842389,0.0,10173.693543542355,10173.693543542355,涨,0.8475772738456726
2025-06-03,持有,783.1,13.181774479842389,0.0,10322.647595164575,10322.647595164575,涨,0.6643664240837097
2025-06-04,卖出,783.1,0.0,10322.647595164575,0.0,10322.647595164575,跌,0.4839154779911041
2025-06-05,空仓,783.72,0.0,10322.647595164575,0.0,10322.647595164575,跌,0.44969671964645386
2025-06-06,空仓,783.24,0.0,10322.647595164575,0.0,10322.647595164575,跌,0.4834427237510681
2025-06-09,买入,781.12,13.215187929082056,0.0,10238.07039241845,10238.07039241845,涨,0.5945380926132202
2025-06-10,持有,775.06,13.215187929082056,0.0,10242.563556314337,10242.563556314337,涨,0.6274433732032776
2025-06-11,持有,777.54,13.215187929082056,0.0,10275.33722237846,10275.33722237846,涨,0.5578561425209045
2025-06-12,卖出,777.0,0.0,10268.201020896757,0.0,10268.201020896757,跌,0.4625597894191742
2025-06-13,空仓,794.36,0.0,10268.201020896757,0.0,10268.201020896757,跌,0.4805368483066559
2025-06-16,空仓,792.3,0.0,10268.201020896757,0.0,10268.201020896757,跌,0.49175694584846497
2025-06-17,买入,792.68,12.953778348005194,0.0,10169.752305451919,10169.752305451919,涨,0.5536122918128967
2025-06-18,持有,785.42,12.953778348005194,0.0,10174.156590090239,10174.156590090239,涨,0.5597230195999146
2025-06-19,持有,781.24,12.953778348005194,0.0,10120.009796595577,10120.009796595577,涨,0.5735889077186584
2025-06-20,持有,778.58,12.953778348005194,0.0,10085.552746189886,10085.552746189886,涨,0.5777338147163391
2025-06-23,卖出,777.26,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.4773051142692566
2025-06-24,空仓,771.86,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.4514225423336029
2025-06-25,空仓,773.94,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.4482874870300293
2025-06-26,空仓,775.28,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.45624759793281555
2025-06-27,空仓,768.64,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.4645328223705292
2025-06-30,空仓,767.58,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.4707542657852173
2025-07-01,空仓,776.1,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.48568195104599
2025-07-02,空仓,776.04,0.0,10068.453758770516,0.0,10068.453758770516,跌,0.498171865940094
2025-07-03,买入,779.02,12.924512539819924,0.0,10097.66315711051,10097.66315711051,涨,0.5053494572639465
2025-07-04,持有,777.06,12.924512539819924,0.0,10043.12171419247,10043.12171419247,涨,0.5195497274398804
2025-07-07,持有,771.3,12.924512539819924,0.0,9968.676521963107,9968.676521963107,涨,0.5467163324356079
2025-07-08,持有,776.22,12.924512539819924,0.0,10032.26512365902,10032.26512365902,涨,0.5145175457000732
2025-07-09,卖出,774.98,0.0,10016.238728109645,0.0,10016.238728109645,跌,0.49532029032707214
2025-07-10,空仓,773.3,0.0,10016.238728109645,0.0,10016.238728109645,跌,0.4603855609893799
2025-07-11,空仓,773.56,0.0,10016.238728109645,0.0,10016.238728109645,跌,0.46713051199913025
2025-07-14,空仓,781.4,0.0,10016.238728109645,0.0,10016.238728109645,跌,0.4955216348171234
2025-07-15,买入,777.0,12.890912133989248,0.0,10060.067829365209,10060.067829365209,涨,0.5070611238479614
2025-07-16,持有,776.66,12.890912133989248,0.0,10011.85581798409,10011.85581798409,涨,0.5199653506278992
2025-07-17,持有,776.28,12.890912133989248,0.0,10006.957271373174,10006.957271373174,涨,0.5188406705856323
2025-07-18,卖出,772.0,0.0,9951.7841674397,0.0,9951.7841674397,跌,0.48351678252220154
2025-07-21,空仓,781.7,0.0,9951.7841674397,0.0,9951.7841674397,跌,0.47193679213523865
2025-07-22,空仓,784.84,0.0,9951.7841674397,0.0,9951.7841674397,跌,0.4875079393386841
2025-07-23,买入,788.5,12.621159375319849,0.0,10007.317268691108,10007.317268691108,涨,0.5112559795379639
2025-07-24,持有,778.74,12.621159375319849,0.0,9828.601651936578,9828.601651936578,涨,0.5341231822967529
2025-07-25,卖出,774.88,0.0,9779.883976747844,0.0,9779.883976747844,跌,0.49304795265197754
2025-07-28,空仓,774.78,0.0,9779.883976747844,0.0,9779.883976747844,跌,0.48880302906036377
2025-07-29,买入,772.66,12.657422380798597,0.0,9764.44192144327,9764.44192144327,涨,0.5246132016181946
