date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2021-11-16,空仓,143500.0,0.0,10000.0,0.0,10000.0,跌,0.4822859466075897
2021-11-17,空仓,143020.0,0.0,10000.0,0.0,10000.0,跌,0.4826391637325287
2021-11-18,买入,143020.0,0.06992029086841,0.0,9860.15941826318,9860.15941826318,涨,0.5123929381370544
2021-11-19,卖出,141010.0,0.0,9859.460215354495,0.0,9859.460215354495,跌,0.4809381365776062
2021-11-22,空仓,148530.0,0.0,9859.460215354495,0.0,9859.460215354495,跌,0.487751841545105
2021-11-23,买入,149080.0,0.06613536500774413,0.0,10102.177004932915,10102.177004932915,涨,0.5123754739761353
2021-11-24,持有,152640.0,0.06613536500774413,0.0,10094.902114782064,10094.902114782064,涨,0.5213667750358582
2021-11-25,卖出,154000.0,0.0,10184.846211192595,0.0,10184.846211192595,跌,0.4965520203113556
2021-11-26,买入,154540.0,0.06590427210555581,0.0,9871.14187597015,9871.14187597015,涨,0.5571192502975464
2021-11-29,持有,149200.0,0.06590427210555581,0.0,9832.917398148928,9832.917398148928,涨,0.5612654089927673
2021-11-30,持有,147790.0,0.06590427210555581,0.0,9739.992374480094,9739.992374480094,涨,0.5382041931152344
2021-12-01,卖出,148330.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.4715918302536011
2021-12-02,空仓,147390.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.47940874099731445
2021-12-03,空仓,148890.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.46607261896133423
2021-12-06,空仓,145660.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.49459052085876465
2021-12-07,空仓,146800.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.4902048110961914
2021-12-08,空仓,148200.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.4767225980758667
2021-12-09,空仓,146120.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.4806954264640808
2021-12-10,空仓,145230.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.4900890290737152
2021-12-13,空仓,145170.0,0.0,9775.580681417094,0.0,9775.580681417094,跌,0.4940067529678345
2021-12-14,买入,144930.0,0.06745036004565717,0.0,9624.491874914822,9624.491874914822,涨,0.5221243500709534
2021-12-15,持有,141210.0,0.06745036004565717,0.0,9524.66534204725,9524.66534204725,涨,0.5523814558982849
2021-12-16,持有,142950.0,0.06745036004565717,0.0,9642.028968526693,9642.028968526693,涨,0.5257217884063721
2021-12-17,卖出,143310.0,0.0,9666.31109814313,0.0,9666.31109814313,跌,0.495652973651886
2021-12-20,空仓,142120.0,0.0,9666.31109814313,0.0,9666.31109814313,跌,0.48764070868492126
2021-12-21,空仓,144080.0,0.0,9666.31109814313,0.0,9666.31109814313,跌,0.48448196053504944
2021-12-22,空仓,145820.0,0.0,9666.31109814313,0.0,9666.31109814313,跌,0.4881041944026947
2021-12-23,空仓,149020.0,0.0,9666.31109814313,0.0,9666.31109814313,跌,0.4973909556865692
2021-12-24,买入,148420.0,0.06512808986755915,0.0,9685.198244204721,9685.198244204721,涨,0.5061287879943848
2021-12-27,持有,147900.0,0.06512808986755915,0.0,9632.444491411998,9632.444491411998,涨,0.5112995505332947
2021-12-28,持有,149150.0,0.06512808986755915,0.0,9713.854603746448,9713.854603746448,涨,0.5042153596878052
2021-12-29,持有,149350.0,0.06512808986755915,0.0,9726.880221719959,9726.880221719959,涨,0.5026344656944275
2021-12-30,卖出,149350.0,0.0,9726.880221719959,0.0,9726.880221719959,跌,0.4971370995044708
2021-12-31,空仓,152080.0,0.0,9726.880221719959,0.0,9726.880221719959,跌,0.47539785504341125
2022-01-04,空仓,152570.0,0.0,9726.880221719959,0.0,9726.880221719959,跌,0.4450063407421112
2022-01-05,空仓,152160.0,0.0,9726.880221719959,0.0,9726.880221719959,跌,0.46474984288215637
2022-01-06,买入,152150.0,0.06392954467117949,0.0,9584.956632549942,9584.956632549942,涨,0.5682069063186646
2022-01-07,持有,152490.0,0.06392954467117949,0.0,9748.61626690816,9748.61626690816,涨,0.5486473441123962
2022-01-10,持有,154840.0,0.06392954467117949,0.0,9898.850696885433,9898.850696885433,涨,0.534544050693512
2022-01-11,持有,158960.0,0.06392954467117949,0.0,10162.240420930691,10162.240420930691,涨,0.5353982448577881
2022-01-12,持有,162340.0,0.06392954467117949,0.0,10378.322281919278,10378.322281919278,涨,0.5251724123954773
2022-01-13,持有,162120.0,0.06392954467117949,0.0,10364.25778209162,10364.25778209162,涨,0.5008360147476196
2022-01-14,卖出,162890.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.36831235885620117
2022-01-17,空仓,162580.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.4354139268398285
2022-01-18,空仓,164170.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.3904282748699188
2022-01-19,空仓,163760.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.4689899981021881
2022-01-20,空仓,176280.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.1831933557987213
2022-01-21,空仓,178040.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.07012301683425903
2022-01-24,空仓,174610.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.06365594267845154
2022-01-25,空仓,163460.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.20430192351341248
2022-01-26,空仓,165240.0,0.0,10413.483531488428,0.0,10413.483531488428,跌,0.3726348876953125
2022-01-27,买入,166100.0,0.06269406099631805,0.0,10274.302716076601,10274.302716076601,涨,0.6349650025367737
2022-01-28,持有,163750.0,0.06269406099631805,0.0,10266.152488147081,10266.152488147081,涨,0.8081470131874084
2022-02-07,持有,170470.0,0.06269406099631805,0.0,10687.456578042338,10687.456578042338,涨,0.6916757225990295
2022-02-08,持有,172280.0,0.06269406099631805,0.0,10800.932828445673,10800.932828445673,涨,0.6057893633842468
2022-02-09,持有,170050.0,0.06269406099631805,0.0,10661.125072423885,10661.125072423885,涨,0.6374192237854004
2022-02-10,卖出,170940.0,0.0,10716.922786710607,0.0,10716.922786710607,跌,0.4858386516571045
2022-02-11,买入,175000.0,0.06123955878120347,0.0,10537.49087948168,10537.49087948168,涨,0.5119097828865051
2022-02-14,卖出,172800.0,0.0,10582.195757391959,0.0,10582.195757391959,跌,0.2840527296066284
2022-02-15,空仓,172860.0,0.0,10582.195757391959,0.0,10582.195757391959,跌,0.358108788728714
2022-02-16,空仓,173420.0,0.0,10582.195757391959,0.0,10582.195757391959,跌,0.43831193447113037
2022-02-17,买入,173950.0,0.06083469823162954,0.0,10525.011141054227,10525.011141054227,涨,0.6520782113075256
2022-02-18,卖出,174010.0,0.0,10585.845839285856,0.0,10585.845839285856,跌,0.46522316336631775
2022-02-21,空仓,179530.0,0.0,10585.845839285856,0.0,10585.845839285856,跌,0.32941699028015137
2022-02-22,空仓,179620.0,0.0,10585.845839285856,0.0,10585.845839285856,跌,0.2728153169155121
2022-02-23,买入,180000.0,0.0588102546626992,0.0,10309.43764237117,10309.43764237117,涨,0.5199721455574036
2022-02-24,卖出,175950.0,0.0,10347.664307901925,0.0,10347.664307901925,跌,0.364690899848938
2022-02-25,买入,182000.0,0.05685529839506552,0.0,9918.40680501918,9918.40680501918,涨,0.5749030113220215
2022-02-28,卖出,174450.0,0.0,9918.40680501918,0.0,9918.40680501918,跌,0.49847719073295593
2022-03-01,买入,177300.0,0.055941380738968864,0.0,9845.68301005852,9845.68301005852,涨,0.5926194787025452
2022-03-02,持有,180260.0,0.055941380738968864,0.0,10083.993292006528,10083.993292006528,涨,0.5197489261627197
2022-03-03,持有,188180.0,0.055941380738968864,0.0,10527.049027459161,10527.049027459161,涨,0.5002844929695129
2022-03-04,卖出,190000.0,0.0,10628.862340404085,0.0,10628.862340404085,跌,0.4509128928184509
2022-03-07,空仓,210950.0,0.0,10628.862340404085,0.0,10628.862340404085,跌,0.46535345911979675
2022-03-08,空仓,228810.0,0.0,10628.862340404085,0.0,10628.862340404085,跌,0.4413536787033081
2022-03-09,空仓,267700.0,0.0,10628.862340404085,0.0,10628.862340404085,跌,0.43722543120384216
2022-03-11,买入,210000.0,0.0506136301924004,0.0,9900.532201935443,9900.532201935443,涨,0.8748834133148193
2022-03-14,持有,202520.0,0.0506136301924004,0.0,10250.27238656493,10250.27238656493,涨,0.9258361458778381
2022-03-15,持有,216490.0,0.0506136301924004,0.0,10957.344800352763,10957.344800352763,涨,0.8174582719802856
2022-03-16,卖出,216490.0,0.0,10957.344800352763,0.0,10957.344800352763,跌,0.3658530116081238
2022-03-17,买入,225200.0,0.04865606039233021,0.0,10677.085892492942,10677.085892492942,涨,0.5467217564582825
2022-03-18,持有,219620.0,0.04865606039233021,0.0,10685.84398336356,10685.84398336356,涨,0.7029277086257935
2022-03-21,持有,205670.0,0.04865606039233021,0.0,10007.091940890554,10007.091940890554,涨,0.9346436262130737
2022-03-22,持有,206780.0,0.04865606039233021,0.0,10061.10016792604,10061.10016792604,涨,0.9532082080841064
2022-03-23,持有,212150.0,0.04865606039233021,0.0,10322.383212232855,10322.383212232855,涨,0.9328863024711609
2022-03-24,持有,245740.0,0.04865606039233021,0.0,11956.740280811226,11956.740280811226,涨,0.7846524715423584
2022-03-25,卖出,279990.0,0.0,13623.210349248537,0.0,13623.210349248537,跌,0.49090927839279175
2022-03-28,买入,240000.0,0.056763376455202234,0.0,12742.242746663798,12742.242746663798,涨,0.7280248403549194
2022-03-29,持有,223130.0,0.056763376455202234,0.0,12665.612188449275,12665.612188449275,涨,0.7700668573379517
2022-03-30,卖出,217550.0,0.0,12348.872547829245,0.0,12348.872547829245,跌,0.474550724029541
2022-03-31,买入,227600.0,0.05425690926111268,0.0,11816.06969888512,11816.06969888512,涨,0.6943826675415039
2022-04-01,持有,217910.0,0.05425690926111268,0.0,11823.123097089065,11823.123097089065,涨,0.7390019297599792
2022-04-06,持有,223300.0,0.05425690926111268,0.0,12115.567838006462,12115.567838006462,涨,0.5005401968955994
2022-04-07,持有,213330.0,0.05425690926111268,0.0,11574.626452673168,11574.626452673168,涨,0.5876620411872864
2022-04-08,卖出,214000.0,0.0,11610.978581878113,0.0,11610.978581878113,跌,0.462157279253006
2022-04-11,买入,217700.0,0.05333476610876487,0.0,11248.302172338512,11248.302172338512,涨,0.5509811639785767
2022-04-12,持有,212620.0,0.05333476610876487,0.0,11340.037970045587,11340.037970045587,涨,0.5300111770629883
2022-04-13,卖出,212620.0,0.0,11340.037970045587,0.0,11340.037970045587,跌,0.45531678199768066
2022-04-14,空仓,223880.0,0.0,11340.037970045587,0.0,11340.037970045587,跌,0.4682341516017914
2022-04-15,空仓,229400.0,0.0,11340.037970045587,0.0,11340.037970045587,跌,0.4960252344608307
2022-04-18,买入,230190.0,0.049263816716823436,0.0,11436.102412643393,11436.102412643393,涨,0.5153170824050903
2022-04-19,卖出,234470.0,0.0,11550.88710559359,0.0,11550.88710559359,跌,0.4655414819717407
2022-04-20,买入,239790.0,0.04817084576334956,0.0,11261.38032255586,11261.38032255586,涨,0.5806246995925903
