date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-11-10,空仓,119680.0,0.0,9648.850443298676,0.0,9648.850443298676,跌,0.48485857248306274
2025-11-11,空仓,119380.0,0.0,9648.850443298676,0.0,9648.850443298676,跌,0.48473960161209106
2025-11-12,空仓,118710.0,0.0,9648.850443298676,0.0,9648.850443298676,跌,0.48500990867614746
2025-11-13,空仓,118930.0,0.0,9648.850443298676,0.0,9648.850443298676,跌,0.4845196604728699
2025-11-14,空仓,117080.0,0.0,9648.850443298676,0.0,9648.850443298676,跌,0.49078911542892456
2025-11-17,买入,117020.0,0.08245471238505106,0.0,9626.587670954712,9626.587670954712,涨,0.5024939179420471
2025-11-18,持有,115000.0,0.08245471238505106,0.0,9482.291924280871,9482.291924280871,涨,0.5332407355308533
2025-11-19,持有,115830.0,0.08245471238505106,0.0,9550.729335560463,9550.729335560463,涨,0.5247442722320557
2025-11-20,持有,115380.0,0.08245471238505106,0.0,9513.62471498719,9513.62471498719,涨,0.5179789066314697
2025-11-21,持有,114050.0,0.08245471238505106,0.0,9403.959947515074,9403.959947515074,涨,0.5239654779434204
2025-11-24,持有,115530.0,0.08245471238505106,0.0,9525.992921844949,9525.992921844949,涨,0.5042679309844971
2025-11-25,卖出,115880.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.49503299593925476
2025-11-26,空仓,117260.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.4923974573612213
2025-11-27,空仓,116900.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.49068474769592285
2025-11-28,空仓,117080.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.48868849873542786
2025-12-01,空仓,117850.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.4875311553478241
2025-12-02,空仓,118050.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.48636630177497864
2025-12-03,空仓,117870.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.48521894216537476
2025-12-04,空仓,117760.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.4828651547431946
2025-12-05,空仓,117790.0,0.0,9554.852071179717,0.0,9554.852071179717,跌,0.4807273745536804
