date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-01-13,空仓,127700.0,0.0,8992.937085437798,0.0,8992.937085437798,跌,0.4940623342990875
2025-01-14,空仓,127680.0,0.0,8992.937085437798,0.0,8992.937085437798,跌,0.49849042296409607
2025-01-15,买入,127800.0,0.07036726983910639,0.0,9001.38115781849,9001.38115781849,涨,0.5004869103431702
2025-01-16,卖出,127800.0,0.0,8992.937085437798,0.0,8992.937085437798,跌,0.49744778871536255
2025-01-17,买入,129000.0,0.06971269058478913,0.0,8957.383613239555,8957.383613239555,涨,0.5037062168121338
2025-01-20,持有,126900.0,0.06971269058478913,0.0,8846.540435209741,8846.540435209741,涨,0.5233737230300903
2025-01-21,持有,128430.0,0.06971269058478913,0.0,8953.200851804468,8953.200851804468,涨,0.50637286901474
2025-01-22,持有,126750.0,0.06971269058478913,0.0,8836.083531622022,8836.083531622022,涨,0.5244383811950684
2025-01-23,持有,124150.0,0.06971269058478913,0.0,8654.83053610157,8654.83053610157,涨,0.5776097774505615
2025-01-24,持有,123710.0,0.06971269058478913,0.0,8624.156952244262,8624.156952244262,涨,0.5979074239730835
2025-01-27,持有,124150.0,0.06971269058478913,0.0,8654.83053610157,8654.83053610157,涨,0.5767585635185242
2025-02-05,持有,123240.0,0.06971269058478913,0.0,8591.391987669413,8591.391987669413,涨,0.5707484483718872
2025-02-06,卖出,123010.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.49936240911483765
2025-02-07,空仓,127190.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4886739253997803
2025-02-10,空仓,127680.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48932740092277527
2025-02-11,空仓,124760.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4858786463737488
2025-02-12,空仓,124550.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4816261827945709
2025-02-13,空仓,124280.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.47960084676742554
2025-02-14,空仓,124690.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4768572151660919
2025-02-17,空仓,123860.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4807269871234894
2025-02-18,空仓,124160.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48177435994148254
2025-02-19,空仓,124220.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4830096960067749
2025-02-20,空仓,126490.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.486676424741745
2025-02-21,空仓,124400.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4826059341430664
2025-02-24,空仓,125940.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48218458890914917
2025-02-25,空仓,124350.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.47855857014656067
2025-02-26,空仓,124130.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4765830636024475
2025-02-27,空仓,125570.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.47738271951675415
2025-02-28,空仓,126650.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4815897047519684
2025-03-03,空仓,127090.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.4849047362804413
2025-03-04,空仓,127210.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48551225662231445
2025-03-05,空仓,128850.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48783835768699646
2025-03-06,空仓,128390.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48969683051109314
2025-03-07,空仓,129550.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48817571997642517
2025-03-10,空仓,132680.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.48000368475914
2025-03-11,空仓,132990.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.42524734139442444
2025-03-12,空仓,133680.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.34054049849510193
2025-03-13,空仓,133310.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.2999335825443268
2025-03-14,空仓,133660.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.2690751552581787
2025-03-17,空仓,133900.0,0.0,8575.35806883491,0.0,8575.35806883491,跌,0.2967154085636139
2025-03-18,买入,133860.0,0.06406214006301293,0.0,8295.406516759545,8295.406516759545,涨,0.6651254892349243
2025-03-19,持有,131660.0,0.06406214006301293,0.0,8434.421360696282,8434.421360696282,涨,0.7387136816978455
2025-03-20,持有,129670.0,0.06406214006301293,0.0,8306.937701970886,8306.937701970886,涨,0.7974323034286499
2025-03-21,持有,129190.0,0.06406214006301293,0.0,8276.18787474064,8276.18787474064,涨,0.7939624786376953
2025-03-24,持有,129950.0,0.06406214006301293,0.0,8324.87510118853,8324.87510118853,涨,0.7343986630439758
2025-03-25,持有,129220.0,0.06406214006301293,0.0,8278.10973894253,8278.10973894253,涨,0.6824417114257812
2025-03-26,持有,129670.0,0.06406214006301293,0.0,8306.937701970886,8306.937701970886,涨,0.6157680153846741
2025-03-27,持有,130030.0,0.06406214006301293,0.0,8330.000072393572,8330.000072393572,涨,0.5576924681663513
2025-03-28,持有,131600.0,0.06406214006301293,0.0,8430.577632292501,8430.577632292501,涨,0.5111900568008423
2025-03-31,卖出,131920.0,0.0,8451.077517112666,0.0,8451.077517112666,跌,0.4963393807411194
2025-04-01,空仓,130360.0,0.0,8451.077517112666,0.0,8451.077517112666,跌,0.4843349754810333
2025-04-02,空仓,129460.0,0.0,8451.077517112666,0.0,8451.077517112666,跌,0.48070818185806274
2025-04-03,空仓,127330.0,0.0,8451.077517112666,0.0,8451.077517112666,跌,0.4832606911659241
2025-04-07,买入,115450.0,0.07320119113999711,0.0,8684.589316849257,8684.589316849257,涨,0.5917290449142456
2025-04-08,持有,119280.0,0.07320119113999711,0.0,8731.438079178855,8731.438079178855,涨,0.6343724131584167
2025-04-09,持有,118950.0,0.07320119113999711,0.0,8707.281686102657,8707.281686102657,涨,0.6327347755432129
2025-04-10,持有,121600.0,0.07320119113999711,0.0,8901.264842623648,8901.264842623648,涨,0.556734025478363
2025-04-11,持有,121300.0,0.07320119113999711,0.0,8879.30448528165,8879.30448528165,涨,0.5242187976837158
2025-04-14,持有,123090.0,0.07320119113999711,0.0,9010.334617422244,9010.334617422244,涨,0.5021110773086548
2025-04-15,卖出,123480.0,0.0,9038.883081966844,0.0,9038.883081966844,跌,0.49816179275512695
2025-04-16,空仓,124140.0,0.0,9038.883081966844,0.0,9038.883081966844,跌,0.49820414185523987
2025-04-17,买入,125000.0,0.07231106465573475,0.0,9113.36347856225,9113.36347856225,涨,0.5050215125083923
2025-04-18,持有,125740.0,0.07231106465573475,0.0,9092.393269812088,9092.393269812088,涨,0.5067285299301147
2025-04-21,持有,126020.0,0.07231106465573475,0.0,9112.640367915694,9112.640367915694,涨,0.5061025023460388
2025-04-22,持有,125620.0,0.07231106465573475,0.0,9083.715942053399,9083.715942053399,涨,0.507750391960144
2025-04-23,持有,126320.0,0.07231106465573475,0.0,9134.333687312414,9134.333687312414,涨,0.5015215277671814
2025-04-24,持有,125770.0,0.07231106465573475,0.0,9094.56260175176,9094.56260175176,涨,0.5055480599403381
2025-04-25,持有,125800.0,0.07231106465573475,0.0,9096.731933691432,9096.731933691432,涨,0.5104422569274902
2025-04-28,持有,124690.0,0.07231106465573475,0.0,9016.466651923567,9016.466651923567,涨,0.5336633920669556
2025-04-29,持有,124180.0,0.07231106465573475,0.0,8979.588008949142,8979.588008949142,涨,0.556198000907898
2025-04-30,持有,123720.0,0.07231106465573475,0.0,8946.324919207504,8946.324919207504,涨,0.5694880485534668
2025-05-06,持有,124630.0,0.07231106465573475,0.0,9012.127988044222,9012.127988044222,涨,0.5410206913948059
2025-05-07,持有,124450.0,0.07231106465573475,0.0,8999.111996406189,8999.111996406189,涨,0.52053302526474
2025-05-08,持有,123630.0,0.07231106465573475,0.0,8939.816923388487,8939.816923388487,涨,0.5143657326698303
2025-05-09,持有,123450.0,0.07231106465573475,0.0,8926.800931750455,8926.800931750455,涨,0.5079300999641418
2025-05-12,卖出,124150.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4904012978076935
2025-05-13,空仓,123860.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.48355522751808167
2025-05-14,空仓,125230.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4817255735397339
2025-05-15,空仓,123600.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4779822826385498
2025-05-16,空仓,124060.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4766748249530792
2025-05-19,空仓,123850.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.47673824429512024
2025-05-20,空仓,122870.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4774434566497803
2025-05-21,空仓,123280.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4786612391471863
2025-05-22,空仓,123540.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4803575277328491
2025-05-23,空仓,122700.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4808292090892792
2025-05-26,空仓,123000.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.48156875371932983
2025-05-27,空仓,122310.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.48194098472595215
2025-05-28,空仓,119950.0,0.0,8977.41867700947,0.0,8977.41867700947,跌,0.4999302923679352
2025-05-29,买入,119640.0,0.07503693310773545,0.0,9040.449700819967,9040.449700819967,涨,0.505302369594574
2025-05-30,卖出,121160.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.4944138526916504
2025-06-03,空仓,121250.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.4890398383140564
2025-06-04,空仓,122590.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.4888511896133423
2025-06-05,空仓,121570.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.48696914315223694
2025-06-06,空仓,122200.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.48602381348609924
2025-06-09,空仓,122710.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.485842764377594
2025-06-10,空仓,121390.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.4816219210624695
2025-06-11,空仓,121790.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.47952044010162354
2025-06-12,空仓,120000.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.47875329852104187
2025-06-13,空仓,119920.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.4834221303462982
2025-06-16,空仓,119690.0,0.0,9091.474815333226,0.0,9091.474815333226,跌,0.4908989369869232
2025-06-17,买入,119740.0,0.07592679819052302,0.0,9002.640461450314,9002.640461450314,涨,0.5096495151519775
2025-06-18,持有,118480.0,0.07592679819052302,0.0,8995.807049613168,8995.807049613168,涨,0.516010582447052
2025-06-19,持有,118890.0,0.07592679819052302,0.0,9026.93703687128,9026.93703687128,涨,0.5056715607643127
2025-06-20,持有,118280.0,0.07592679819052302,0.0,8980.621689975063,8980.621689975063,涨,0.5019097924232483
2025-06-23,持有,117440.0,0.07592679819052302,0.0,8916.843179495023,8916.843179495023,涨,0.5042914748191833
2025-06-24,卖出,117530.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.4999943673610687
2025-06-25,空仓,118670.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.49106642603874207
2025-06-26,空仓,120830.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.49178022146224976
2025-06-27,空仓,120480.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.49202820658683777
2025-06-30,空仓,120830.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.491798460483551
2025-07-01,空仓,120720.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.4903331995010376
2025-07-02,空仓,121220.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.4870547950267792
2025-07-03,空仓,121790.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.48549553751945496
2025-07-04,空仓,122270.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.48518428206443787
2025-07-07,空仓,120540.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.48653000593185425
2025-07-08,空仓,120370.0,0.0,8923.67659133217,0.0,8923.67659133217,跌,0.4888419508934021
2025-07-09,买入,120010.0,0.07435777511317532,0.0,8858.985326983708,8858.985326983708,涨,0.5141510367393494
2025-07-10,卖出,119140.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.48462924361228943
2025-07-11,空仓,121390.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4817102551460266
2025-07-14,空仓,121100.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4821656048297882
2025-07-15,空仓,119520.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.48110145330429077
2025-07-16,空仓,120710.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.47906339168548584
2025-07-17,空仓,119970.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4785594940185547
2025-07-18,空仓,120580.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4792742431163788
2025-07-21,空仓,122700.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4849810004234314
2025-07-22,空仓,123720.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4897100627422333
2025-07-23,空仓,123370.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.49242573976516724
2025-07-24,空仓,124360.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.49325063824653625
2025-07-25,空仓,124360.0,0.0,8858.985326983708,0.0,8858.985326983708,跌,0.4950824975967407
2025-07-28,买入,123980.0,0.07145495504907007,0.0,8690.351633067901,8690.351633067901,涨,0.5050428509712219
2025-07-29,持有,121800.0,0.07145495504907007,0.0,8703.213524976734,8703.213524976734,涨,0.5010184645652771
2025-07-30,持有,121720.0,0.07145495504907007,0.0,8697.497128572808,8697.497128572808,涨,0.5028573274612427
2025-07-31,持有,119830.0,0.07145495504907007,0.0,8562.447263530066,8562.447263530066,涨,0.5436290502548218
2025-08-01,持有,119770.0,0.07145495504907007,0.0,8558.159966227122,8558.159966227122,涨,0.5564805865287781
2025-08-04,持有,120630.0,0.07145495504907007,0.0,8619.611227569323,8619.611227569323,涨,0.5282074213027954
2025-08-05,持有,120910.0,0.07145495504907007,0.0,8639.618614983063,8639.618614983063,涨,0.5041699409484863
2025-08-06,卖出,120500.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4922909736633301
2025-08-07,空仓,121850.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4889931082725525
2025-08-08,空仓,121180.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4864747226238251
2025-08-11,空仓,122130.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4859977960586548
2025-08-12,空仓,122440.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48571842908859253
2025-08-13,空仓,122340.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4842579960823059
2025-08-14,空仓,121200.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48080822825431824
2025-08-15,空仓,120770.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48016390204429626
2025-08-18,空仓,120460.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4836340844631195
2025-08-19,空仓,120450.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48590630292892456
2025-08-20,空仓,120060.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4905754625797272
2025-08-21,空仓,119830.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4935459494590759
2025-08-22,空仓,119610.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.494201123714447
2025-08-25,空仓,120310.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4881225526332855
2025-08-26,空仓,120370.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4865899980068207
2025-08-27,空仓,121760.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4885203242301941
2025-08-28,空仓,120990.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.486698180437088
2025-08-29,空仓,121700.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4856569766998291
2025-09-01,空仓,123450.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48804256319999695
2025-09-02,空仓,122530.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4871985912322998
2025-09-03,空仓,121790.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4863917827606201
2025-09-04,空仓,120850.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48899832367897034
2025-09-05,空仓,121310.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4839930236339569
2025-09-08,空仓,122140.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47843530774116516
2025-09-09,空仓,120700.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47916069626808167
2025-09-10,空仓,120850.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48058298230171204
2025-09-11,空仓,120620.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48268455266952515
2025-09-12,空仓,121980.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4824199974536896
2025-09-15,空仓,122580.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48531004786491394
2025-09-16,空仓,122610.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48607683181762695
2025-09-17,空仓,121990.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4833572804927826
2025-09-18,空仓,121110.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4812425374984741
2025-09-19,空仓,121730.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47874170541763306
2025-09-22,空仓,121560.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47853466868400574
2025-09-23,空仓,120910.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4790087938308716
2025-09-24,空仓,121450.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47976425290107727
2025-09-25,空仓,122990.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4832082986831665
2025-09-26,空仓,121380.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4804254174232483
2025-09-29,空仓,121100.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47862061858177185
2025-09-30,空仓,120900.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47807008028030396
2025-10-09,空仓,124480.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4833777844905853
2025-10-10,空仓,122180.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4797041416168213
2025-10-13,空仓,121410.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47696653008461
2025-10-14,空仓,120990.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4766116142272949
2025-10-15,空仓,121330.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47567957639694214
2025-10-16,空仓,121420.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47674086689949036
2025-10-17,空仓,121330.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.478495329618454
2025-10-20,空仓,120860.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4797666668891907
2025-10-21,空仓,121380.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48092982172966003
2025-10-22,空仓,121380.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48167604207992554
2025-10-23,空仓,121380.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4818888008594513
2025-10-24,空仓,122150.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48310497403144836
2025-10-27,空仓,122400.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4839385151863098
2025-10-28,空仓,120560.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47995704412460327
2025-10-29,空仓,121540.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47828859090805054
2025-10-30,空仓,120980.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47757527232170105
2025-10-31,空仓,120590.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4776676595211029
2025-11-03,空仓,120950.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.47878435254096985
2025-11-04,空仓,119700.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4798002243041992
2025-11-05,空仓,120030.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.4813220798969269
2025-11-06,空仓,119750.0,0.0,8610.322083412942,0.0,8610.322083412942,跌,0.48309409618377686
