date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-04-29,空仓,8215.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.4848020076751709
2025-04-30,空仓,8182.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.4834033250808716
2025-05-06,空仓,8235.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.47792717814445496
2025-05-07,空仓,8252.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.47591525316238403
2025-05-08,空仓,8094.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.4916563034057617
2025-05-09,空仓,8190.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.4835019111633301
2025-05-12,空仓,8255.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.47861847281455994
2025-05-13,空仓,8245.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.4783707559108734
2025-05-14,空仓,8195.0,0.0,8815.931955669954,0.0,8815.931955669954,跌,0.48246681690216064
2025-05-15,买入,8090.0,1.0897320093535172,0.0,8726.573930902965,8726.573930902965,涨,0.51284259557724
2025-05-16,持有,8101.0,1.0897320093535172,0.0,8827.919007772844,8827.919007772844,涨,0.5025043487548828
2025-05-19,卖出,8020.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.49023810029029846
2025-05-20,空仓,8074.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.4923141896724701
2025-05-21,空仓,8272.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.48434680700302124
2025-05-22,空仓,8301.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.48184651136398315
2025-05-23,空仓,8263.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.4832003712654114
2025-05-26,空仓,8280.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.4843795597553253
2025-05-27,空仓,8217.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.4951353669166565
2025-05-28,空仓,8225.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.4922105073928833
2025-05-29,空仓,8224.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.48638659715652466
2025-05-30,空仓,8218.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.48229438066482544
2025-06-03,空仓,8456.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.47645944356918335
2025-06-04,空仓,8463.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.4698254466056824
2025-06-05,空仓,8473.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.46877050399780273
2025-06-06,空仓,8850.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.45557674765586853
2025-06-09,空仓,8909.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.44349151849746704
2025-06-10,空仓,8887.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.44587209820747375
2025-06-11,空仓,8902.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.46255749464035034
2025-06-12,空仓,8819.0,0.0,8739.650715015208,0.0,8739.650715015208,跌,0.49946486949920654
2025-06-13,买入,8818.0,0.9911148463387626,0.0,8712.890614164062,8712.890614164062,涨,0.5138269662857056
2025-06-16,卖出,8801.0,0.0,8722.801762627449,0.0,8722.801762627449,跌,0.4935854971408844
2025-06-17,空仓,8864.0,0.0,8722.801762627449,0.0,8722.801762627449,跌,0.478931188583374
2025-06-18,空仓,9045.0,0.0,8722.801762627449,0.0,8722.801762627449,跌,0.46804749965667725
2025-06-19,空仓,8819.0,0.0,8722.801762627449,0.0,8722.801762627449,跌,0.48375213146209717
