date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-11-18,买入,116750.0,0.08565310492505353,0.0,9850.107066381155,9850.107066381155,涨,0.5332407355308533
2025-11-19,持有,115830.0,0.08565310492505353,0.0,9921.19914346895,9921.19914346895,涨,0.5247442722320557
2025-11-20,持有,115380.0,0.08565310492505353,0.0,9882.655246252676,9882.655246252676,涨,0.5179789066314697
2025-11-21,持有,114050.0,0.08565310492505353,0.0,9768.736616702356,9768.736616702356,涨,0.5239654779434204
2025-11-24,持有,115530.0,0.08565310492505353,0.0,9895.503211991434,9895.503211991434,涨,0.5042679309844971
2025-11-25,卖出,115880.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.49503299593925476
2025-11-26,空仓,117260.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.4923974573612213
2025-11-27,空仓,116900.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.49068474769592285
2025-11-28,空仓,117080.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.48868849873542786
2025-12-01,空仓,117850.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.4875311553478241
2025-12-02,空仓,118050.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.48636630177497864
2025-12-03,空仓,117870.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.48521894216537476
2025-12-04,空仓,117760.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.4828651547431946
2025-12-05,空仓,117790.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.4807273745536804
2025-12-08,空仓,118030.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.480050265789032
2025-12-09,空仓,117350.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.48085853457450867
2025-12-10,空仓,117090.0,0.0,9925.481798715202,0.0,9925.481798715202,跌,0.4853399097919464
2025-12-11,买入,116970.0,0.0848549354425511,0.0,9832.141369728395,9832.141369728395,涨,0.5040718913078308
2025-12-12,持有,115590.0,0.0848549354425511,0.0,9808.381987804481,9808.381987804481,涨,0.5212576389312744
2025-12-15,持有,114690.0,0.0848549354425511,0.0,9732.012545906186,9732.012545906186,涨,0.5422734022140503
2025-12-16,持有,112290.0,0.0848549354425511,0.0,9528.360700844063,9528.360700844063,涨,0.5905123353004456
2025-12-17,持有,113800.0,0.0848549354425511,0.0,9656.491653362315,9656.491653362315,涨,0.5593386292457581
2025-12-18,持有,113940.0,0.0848549354425511,0.0,9668.371344324272,9668.371344324272,涨,0.5299789905548096
2025-12-19,卖出,114290.0,0.0,9698.070571729166,0.0,9698.070571729166,跌,0.49943140149116516
2025-12-22,买入,117050.0,0.0828540843377118,0.0,10083.342063899525,10083.342063899525,涨,0.515718400478363
2025-12-23,持有,123440.0,0.0828540843377118,0.0,10227.508170647145,10227.508170647145,涨,0.5388222336769104
2025-12-24,持有,128000.0,0.0828540843377118,0.0,10605.32279522711,10605.32279522711,涨,0.5590693354606628
2025-12-25,持有,125410.0,0.0828540843377118,0.0,10390.730716792437,10390.730716792437,涨,0.6016138195991516
2025-12-26,持有,126750.0,0.0828540843377118,0.0,10501.75518980497,10501.75518980497,涨,0.6059790849685669
2025-12-29,持有,125710.0,0.0828540843377118,0.0,10415.58694209375,10415.58694209375,涨,0.6682731509208679
2025-12-30,卖出,126480.0,0.0,10479.384587033788,0.0,10479.384587033788,跌,0.471244752407074
